dataset,hardness_metric,seed,weighting_strategy,overall_similarity,mean_ks_statistic,std_ks_statistic,mean_ks_pvalue
BCWDD,feature_MV,26226,self_paced,0.7542145265443739,0.24578547345562604,0.16397936252637108,0.1383789205646502
NewThyroid2,feature_Harmfulness,670488,static,0.7825377396980824,0.21746226030191754,0.19401515724162147,0.250348201517983
NewThyroid2,feature_Harmfulness,670488,self_paced,0.7575479396164831,0.24245206038351697,0.23460348919767418,0.26493325810171714
BCWDD,feature_CB,670488,curriculum,0.7084976284359106,0.2915023715640894,0.2150181623244349,0.1113193074187576
NewThyroid2,feature_Harmfulness,116740,curriculum,0.7864137086903306,0.21358629130966952,0.20207302360601415,0.26334327173676914
BCWDD,feature_CB,670488,static,0.7372421281216069,0.26275787187839306,0.19721684133900225,0.10712203668577931
NewThyroid2,feature_Harmfulness,116740,static,0.7938596491228069,0.206140350877193,0.22146750018727965,0.2607095667462092
NewThyroid2,feature_Harmfulness,116740,self_paced,0.8164014687882496,0.1835985312117503,0.18014078168672282,0.22961438625363617
BCWDD,feature_CB,670488,self_paced,0.7292416709526259,0.2707583290473742,0.19810934615547915,0.10730076204516278
NewThyroid2,feature_Harmfulness,26226,curriculum,0.8137494900040799,0.18625050999592002,0.16725141830674836,0.22791625415926345
NewThyroid2,feature_Harmfulness,26226,static,0.847205222358221,0.15279477764177885,0.10294148578746015,0.23666629464854108
BCWDD,feature_CB,116740,curriculum,0.7268986799245671,0.27310132007543286,0.19583788629617754,0.11734797398539575
NewThyroid2,feature_Harmfulness,26226,self_paced,0.875764993880049,0.12423500611995103,0.09755975346885058,0.2473603195375655
BCWDD,feature_CB,116740,static,0.7136407794731127,0.2863592205268872,0.1920035735310585,0.14124650842305406
NewThyroid2,feature_F1,670488,curriculum,0.7572419420644635,0.24275805793553648,0.24366889901602637,0.23839914149723995
Hypothyroid,relative_entropy,26226,static,0.699224860294588,0.300775139705412,0.31909195552518854,0.10526315790298643
NewThyroid2,feature_F1,670488,static,0.7402080783353733,0.25979192166462667,0.241149671170532,0.21104950348430715
BCWDD,feature_CB,116740,self_paced,0.7479284530544602,0.25207154694553974,0.1922581909867346,0.1505622926448541
NewThyroid2,feature_F1,670488,self_paced,0.7856997144022848,0.2143002855977152,0.19279864068132704,0.23669710788361953
BCWDD,feature_CB,26226,curriculum,0.7670724041373793,0.23292759586262068,0.1778704623346299,0.12220731255683431
NewThyroid2,feature_F1,116740,curriculum,0.7702978376172991,0.22970216238270097,0.21260481486596272,0.20226216258521656
NewThyroid2,feature_F1,116740,static,0.7612199102407181,0.23878008975928194,0.21751511930837805,0.22800405807921928
BCWDD,feature_CB,26226,static,0.7465569461112063,0.2534430538887936,0.1688253346040235,0.11225128336973499
NewThyroid2,feature_F1,116740,self_paced,0.7877396980824155,0.21226030191758463,0.20343869575010642,0.22269535124673787
BCWDD,feature_CB,26226,self_paced,0.7987313560774901,0.20126864392250987,0.12613131871416033,0.12409450265531907
NewThyroid2,feature_F1,26226,curriculum,0.7967156262749899,0.20328437372501024,0.20070210215162437,0.2931730127213455
NewThyroid2,feature_F1,26226,static,0.7796817625458997,0.22031823745410034,0.2179014371416129,0.2924471317796371
BCWDD,feature_N1,670488,curriculum,0.7463283616206642,0.253671638379336,0.15714830453873652,0.15797909811252508
NewThyroid2,feature_F1,26226,self_paced,0.842717258261934,0.15728274173806608,0.10528628307651514,0.21112339834337723
BCWDD,feature_N1,670488,static,0.7768443911080634,0.22315560889193672,0.15949862636960727,0.15840878152439233
NewThyroid2,feature_F2,670488,curriculum,0.7466340269277847,0.2533659730722154,0.2457626259947616,0.27428513448957215
NewThyroid2,feature_F2,670488,static,0.6957364341085273,0.30426356589147285,0.26950126266951396,0.2670938964533457
BCWDD,feature_N1,670488,self_paced,0.7819875421452654,0.21801245785473453,0.18842375678823053,0.18240719959066026
NewThyroid2,feature_F2,670488,self_paced,0.7658098735210119,0.23419012647898815,0.23414414236709155,0.2653777548436642
BCWDD,feature_N1,116740,curriculum,0.7671866963826504,0.23281330361734953,0.1464310712049697,0.15796497382513605
NewThyroid2,feature_F2,116740,curriculum,0.7375560995512037,0.26244390044879645,0.21423951925804144,0.1874169198255365
NewThyroid2,feature_F2,116740,static,0.7421460628314974,0.2578539371685027,0.22200351444938632,0.19744458953875998
BCWDD,feature_N1,116740,static,0.8202754443111034,0.17972455568889653,0.11318438432509371,0.13931712688662798
Hypothyroid,relative_entropy,26226,self_paced,0.6820473457425467,0.3179526542574534,0.3168567665686805,0.10526315789473684
NewThyroid2,feature_F2,116740,self_paced,0.8023255813953487,0.19767441860465115,0.18624827560827847,0.19017635967717872
BCWDD,feature_N1,116740,self_paced,0.7386136350648609,0.26138636493513917,0.1781118593948326,0.1308379921045495
NewThyroid2,feature_F2,26226,curriculum,0.8219094247246023,0.17809057527539782,0.17407588471538044,0.29571444821778853
NewThyroid2,feature_F2,26226,static,0.7824357405140759,0.2175642594859241,0.21098501008924628,0.30840533761778693
BCWDD,feature_N1,26226,curriculum,0.786387793588205,0.21361220641179496,0.14866346058080274,0.15883189857570482
NewThyroid2,feature_F2,26226,self_paced,0.8588331293349653,0.1411668706650347,0.1350795800665112,0.26018766748233285
NewThyroid2,feature_F3,670488,curriculum,0.7306201550387597,0.2693798449612403,0.24377689748084155,0.26413563343718083
BCWDD,feature_N1,26226,static,0.7880450311446369,0.2119549688553632,0.13844374458253325,0.15790506530751425
NewThyroid2,feature_F3,670488,static,0.7411260709914321,0.258873929008568,0.24115773870933296,0.28643193061083155
BCWDD,feature_N1,26226,self_paced,0.7743871078347334,0.2256128921652666,0.1963268495850413,0.13740075051003556
NewThyroid2,feature_F3,670488,self_paced,0.7877396980824154,0.21226030191758463,0.2262832989211113,0.2719179857067818
NewThyroid2,feature_F3,116740,curriculum,0.7278661770705834,0.27213382292941657,0.21703087151508743,0.19902417506684036
BCWDD,feature_N2,670488,curriculum,0.7518143893936796,0.2481856106063204,0.160827404153031,0.13490830559813274
NewThyroid2,feature_F3,116740,static,0.7780497756017951,0.22195022439820483,0.19687316954019218,0.1989359944657755
BCWDD,feature_N2,670488,static,0.7111263500771473,0.28887364992285275,0.20236459526655878,0.10876143492719008
NewThyroid2,feature_F3,116740,self_paced,0.8060995512035904,0.19390044879640964,0.1994766620696116,0.2118923766767668
NewThyroid2,feature_F3,26226,curriculum,0.8250713994288046,0.17492860057119547,0.17171489164906076,0.29791071110985873
BCWDD,feature_N2,670488,self_paced,0.7372421281216069,0.26275787187839306,0.1589544851115001,0.10586482862517978
NewThyroid2,feature_F3,26226,static,0.8187474500204,0.1812525499796002,0.18549358585102513,0.302212678268858
BCWDD,feature_N2,116740,curriculum,0.7795302588719355,0.22046974112806442,0.1586600733488472,0.1434817643772177
NewThyroid2,feature_F3,26226,self_paced,0.8745410036719705,0.12545899632802937,0.09434169145056942,0.25547586388735866
NewThyroid2,feature_F4,670488,curriculum,0.7923296613627091,0.20767033863729087,0.1925749456286347,0.2205359185148072
Hypothyroid,pca_contribution,670488,curriculum,0.7309689537067727,0.26903104629322727,0.27808734977103516,0.15789473684210525
BCWDD,feature_N2,116740,static,0.7631864677981598,0.23681353220184012,0.1566597973322561,0.12102168055788842
NewThyroid2,feature_F4,670488,static,0.7342921256629947,0.26570787433700527,0.24198385815845372,0.26873603144489244
BCWDD,feature_N2,116740,self_paced,0.7314132236127779,0.2685867763872221,0.17224324841353306,0.13229382454015898
NewThyroid2,feature_F4,670488,self_paced,0.793451652386781,0.20654834761321908,0.2311798848393889,0.27586291849191846
NewThyroid2,feature_F4,116740,curriculum,0.7564259485924112,0.24357405140758875,0.2132886593803172,0.19680087474213137
BCWDD,feature_N2,26226,curriculum,0.7705583176181495,0.22944168238185036,0.1717290904131477,0.1561534790069853
NewThyroid2,feature_F4,116740,static,0.7797837617299062,0.22021623827009384,0.21705627669834537,0.23982109853140546
BCWDD,feature_N2,26226,static,0.817761014915138,0.182238985084862,0.12249926876881151,0.15819370967270774
NewThyroid2,feature_F4,116740,self_paced,0.7562219502243983,0.2437780497756018,0.20481883152009053,0.1897769036698907
NewThyroid2,feature_F4,26226,curriculum,0.8329253365973073,0.16707466340269278,0.1461964662231079,0.21657672517512183
BCWDD,feature_N2,26226,self_paced,0.7617578147322704,0.23824218526772958,0.14806142414898443,0.1366524590263847
NewThyroid2,feature_F4,26226,static,0.8445532435740514,0.1554467564259486,0.1561258032555058,0.32688442424974645
BCWDD,feature_LSC,670488,curriculum,0.7599291388079319,0.24007086119206816,0.19086007635451785,0.12195599236168846
NewThyroid2,feature_F4,26226,self_paced,0.8613831089351285,0.13861689106487143,0.11128676584077442,0.2604954896652269
Pima,,670488,static,0.66313547446892,0.3368645255310801,0.21848259187620636,0.1052669131208872
BCWDD,feature_LSC,670488,static,0.7510714897994171,0.24892851020058285,0.19628615887192327,0.14360282212997114
Pima,,116740,static,0.6781570539767949,0.32184294602320496,0.1892717338197696,0.10528085317799248
BCWDD,feature_LSC,670488,self_paced,0.7186696382650437,0.2813303617349563,0.17551115892228925,0.10801944919946092
Pima,,26226,static,0.6771481419202959,0.322851858079704,0.22944168986279628,0.10528266801577091
BCWDD,feature_LSC,116740,curriculum,0.8053031601805817,0.19469683981941827,0.12699018006807858,0.15103457496115638
Pima,relative_entropy,670488,curriculum,0.6023765483997533,0.39762345160024665,0.2111786476248096,0.10526315791311393
Hypothyroid,pca_contribution,670488,static,0.6558507638004524,0.34414923619954757,0.3372033157209338,0.15789593163437665
BCWDD,feature_LSC,116740,static,0.769015372306989,0.23098462769301104,0.15621316743973687,0.1367951412993417
Pima,relative_entropy,670488,static,0.6148758477663808,0.38512415223361923,0.21418259842996534,0.10526336368786686
BCWDD,feature_LSC,116740,self_paced,0.7318132464712269,0.2681867535287731,0.1815737631243142,0.12545910617937467
Pima,relative_entropy,670488,self_paced,0.6510845804607364,0.3489154195392635,0.2156698528819335,0.10819051265343893
BCWDD,feature_LSC,26226,curriculum,0.7552431567518143,0.2447568432481856,0.1633158801882894,0.12545028890913382
Pima,relative_entropy,116740,curriculum,0.5952020626646488,0.4047979373353512,0.21242705457940161,0.10526620040350555
BCWDD,feature_LSC,26226,static,0.7469569689696554,0.2530430310303446,0.17092597294780698,0.12079430556317873
Pima,relative_entropy,116740,static,0.5966033294097864,0.40339667059021356,0.2003666492487876,0.10526328534709097
Pima,relative_entropy,116740,self_paced,0.6273190964632027,0.3726809035367972,0.20943542596141657,0.10568346123361237
BCWDD,feature_LSC,26226,self_paced,0.7721012629293103,0.22789873707068975,0.15430530384237034,0.12567720255120643
Pima,relative_entropy,26226,curriculum,0.5939689479289276,0.4060310520710722,0.21617786377869605,0.10526315791979442
BCWDD,feature_LSR,670488,curriculum,0.7381564660837762,0.2618435339162238,0.19011622662191605,0.11487394797307629
Pima,relative_entropy,26226,static,0.5986211535227844,0.40137884647721533,0.2311349802408893,0.1052631578947606
BCWDD,feature_LSR,670488,static,0.721755528887365,0.27824447111263506,0.21845341515140104,0.11812127399765542
Pima,relative_entropy,26226,self_paced,0.6283280085197018,0.3716719914802982,0.20529676312301665,0.10526315810233633
BCWDD,feature_LSR,670488,self_paced,0.7130121721241214,0.2869878278758786,0.23790881439290773,0.11122734558896293
Pima,pca_contribution,670488,curriculum,0.6245165629729275,0.3754834370270725,0.21903821511591773,0.10527357204245104
BCWDD,feature_LSR,116740,curriculum,0.7720441168066747,0.22795588319332533,0.1637829608462282,0.14966214918636891
Pima,pca_contribution,670488,static,0.6099433888234965,0.3900566111765036,0.231326512853166,0.1052640176823006
Hypothyroid,pca_contribution,670488,self_paced,0.695677709354593,0.304322290645407,0.32426952867596864,0.10526315789473721
BCWDD,feature_LSR,116740,static,0.750671466940968,0.24932853305903194,0.1776351350324609,0.12773795207632935
Pima,pca_contribution,670488,self_paced,0.612465668964744,0.38753433103525586,0.20750048805672056,0.1052631949390176
Pima,pca_contribution,116740,curriculum,0.6460960708480467,0.3539039291519534,0.21827403224622655,0.10560705063404975
BCWDD,feature_LSR,116740,self_paced,0.7504428824504258,0.24955711754957424,0.15938222643224959,0.12772846160116624
Pima,pca_contribution,116740,static,0.6268706911047586,0.3731293088952413,0.21608406303334848,0.10528187386595435
BCWDD,feature_LSR,26226,curriculum,0.7970741185210585,0.20292588147894167,0.13779429253142356,0.1492260845511446
Pima,pca_contribution,116740,self_paced,0.6560170394036209,0.3439829605963791,0.20178932409734607,0.10592304208354428
BCWDD,feature_LSR,26226,static,0.7412995028287331,0.2587004971712669,0.1958583126224635,0.13494807989269683
Pima,pca_contribution,26226,curriculum,0.6353343422453899,0.3646656577546102,0.22302083269658166,0.10526341854937946
BCWDD,feature_LSR,26226,self_paced,0.7080976055774616,0.2919023944225384,0.2134916579816705,0.11538634161793396
Pima,pca_contribution,26226,static,0.6203127627375147,0.3796872372624853,0.23898524107347147,0.10946180481298114
BCWDD,feature_Harmfulness,670488,curriculum,0.742385279158809,0.2576147208411909,0.14003074043477945,0.1172519864196363
Pima,pca_contribution,26226,self_paced,0.6279917045008688,0.3720082954991312,0.2037976764277739,0.10526315789473772
BCWDD,feature_Harmfulness,670488,static,0.7981027487284988,0.20189725127150124,0.11275163154403593,0.15715720615603315
Pima,feature_kDN,670488,curriculum,0.5862339554957682,0.4137660445042318,0.19864649966473275,0.10526315789473684
BCWDD,feature_Harmfulness,670488,self_paced,0.7667295274015659,0.23327047259843417,0.16977856250612378,0.11661393517341684
Pima,feature_kDN,670488,static,0.5639818395829831,0.43601816041701696,0.21776896370757928,0.10526315789473684
Pima,feature_kDN,670488,self_paced,0.6261980830670927,0.3738019169329073,0.22480925177488872,0.1052631847373714
BCWDD,feature_Harmfulness,116740,curriculum,0.7461569232527574,0.25384307674724266,0.14529284521643615,0.1493178172740459
Hypothyroid,pca_contribution,116740,curriculum,0.6774825695328808,0.32251743046711906,0.30718744796981423,0.10526315789473684
Pima,feature_kDN,116740,curriculum,0.5778824056947481,0.4221175943052519,0.21502677774213216,0.10526315876796034
BCWDD,feature_Harmfulness,116740,static,0.7601005771758387,0.2398994228241614,0.14042129166019401,0.18171243237756088
Pima,feature_kDN,116740,static,0.5872989182220727,0.41270108177792725,0.20525383342956727,0.10526316247886683
BCWDD,feature_Harmfulness,116740,self_paced,0.7326704383107606,0.2673295616892394,0.18292726467973786,0.11320076109519432
Pima,feature_kDN,116740,self_paced,0.5575920632251556,0.4424079367748444,0.2395824364616727,0.10526315991510948
BCWDD,feature_Harmfulness,26226,curriculum,0.725412880736042,0.27458711926395796,0.16742349133063467,0.15710276678024848
Pima,feature_kDN,26226,curriculum,0.6257496777086488,0.37425032229135147,0.2302600128576406,0.1052647553088096
BCWDD,feature_Harmfulness,26226,static,0.7562717869592547,0.24372821304074518,0.15186998987957623,0.157904304348346
Pima,feature_kDN,26226,static,0.583207219326271,0.41679278067372905,0.22283658413996388,0.1052631578947427
BCWDD,feature_Harmfulness,26226,self_paced,0.7163837933596205,0.28361620664037945,0.21225530092383615,0.11755716437467714
Pima,feature_kDN,26226,self_paced,0.6053472338994451,0.3946527661005549,0.24165462195058796,0.13726942287508548
BCWDD,feature_F1,670488,curriculum,0.7496428367335276,0.25035716326647234,0.19895696506062885,0.11400202796112287
Pima,feature_DS,670488,curriculum,0.6533266072529568,0.34667339274704334,0.21272624135110288,0.10527859601626612
BCWDD,feature_F1,670488,static,0.7593005314589406,0.2406994685410595,0.1544026475650657,0.1259472926743562
Pima,feature_DS,670488,static,0.6545597219886777,0.3454402780113222,0.22450348354260571,0.10541694809728454
BCWDD,feature_F1,670488,self_paced,0.705068861077776,0.29493113892222417,0.23354387738915577,0.10970980218049685
Pima,feature_DS,670488,self_paced,0.636791659660333,0.36320834033966704,0.2008299331785694,0.1052631578947604
Pima,feature_DS,116740,curriculum,0.6627431197802813,0.3372568802197186,0.20863001991736674,0.10628985322251899
BCWDD,feature_F1,116740,curriculum,0.7442711012057832,0.25572889879421684,0.18261384832721692,0.12666675992246534
Pima,feature_DS,116740,static,0.6555125833753713,0.3444874166246287,0.22127912835115277,0.10562323991540343
BCWDD,feature_F1,116740,static,0.7690153723069889,0.23098462769301104,0.16973564394512178,0.14492934177802108
Pima,feature_DS,116740,self_paced,0.6195841040300432,0.3804158959699569,0.20622931273847803,0.10527858494282931
BCWDD,feature_F1,116740,self_paced,0.7310132007543289,0.2689867992456712,0.1809976756895842,0.11763128893017626
Pima,feature_DS,26226,curriculum,0.64368589204641,0.35631410795359003,0.22648965308072938,0.10548668786161153
