dataset,hardness_metric,seed,weighting_strategy,mean_similarity,mean_real_score,mean_synth_score,std_real_score,std_synth_score,score_difference
Pima,feature_F3,116740,curriculum,0.7825781435930481,0.491387098781783,0.31697386656448995,0.0014809815607297653,0.0008197421502423692,0.17441323221729305
Pima,feature_F3,116740,static,0.7676843276599729,0.491387098781783,0.3003117423366018,0.0014809815607297978,0.001154028720828528,0.1910753564451812
Pima,feature_F3,116740,self_paced,0.8221340236994169,0.491387098781783,0.35036355578174794,0.0014809815607297653,0.0012146840731771477,0.14102354300003506
Pima,feature_F3,26226,curriculum,0.7886251191835014,0.4786578246415038,0.30739037087950744,0.00107590816007807,0.0017442372383905127,0.17126745376199637
Pima,feature_F3,26226,static,0.7722303938210011,0.4786578246415038,0.296996384375709,0.00107590816007807,0.002225267049589969,0.18166144026579478
Pima,feature_F3,26226,self_paced,0.8497436917385286,0.4786578246415038,0.3425130144616168,0.00107590816007807,0.0010330424577592852,0.136144810179887
Hypothyroid,feature_kDN,26226,self_paced,0.8330959634872296,0.40050471046435204,0.3318239051901716,4.435293679571391e-05,5.190883163730271e-05,0.06868080527418047
Pima,feature_F4,670488,curriculum,0.840077248704911,0.4770012233654198,0.3483712533522139,0.0022319957175716038,0.0016885357319837689,0.12862997001320586
Pima,feature_F4,670488,static,0.8548125800970809,0.4770012233654198,0.34581613982419035,0.0022319957175716038,0.002083260514748306,0.13118508354122943
Pima,feature_F4,670488,self_paced,0.8391387196434837,0.4770012233654198,0.33548772713123237,0.0022319957175716038,0.0017933120341950665,0.1415134962341874
Pima,feature_F4,116740,curriculum,0.8150192925559895,0.49138709878178305,0.33539324598889914,0.001480981560729816,0.00031737109970144745,0.1559938527928839
Pima,feature_F4,116740,static,0.8038590821856495,0.49138709878178305,0.330082626615453,0.0014809815607297906,0.0020333198843100965,0.16130447216633004
Pima,feature_F4,116740,self_paced,0.8322432032998105,0.49138709878178305,0.3430662304260698,0.001480981560729816,0.00046955996561313235,0.14832086835571323
Pima,feature_F4,26226,curriculum,0.8459100861193217,0.4786578246415038,0.3419119636046231,0.00107590816007807,0.0011838743968811784,0.1367458610368807
HeartCleveland,,670488,static,0.7180680189417205,0.37325304356129013,0.27751170576599116,0.03164647993051643,0.04919557939275841,0.09574133779529898
Pima,feature_F4,26226,static,0.8263329917372763,0.4786578246415038,0.3379966931388034,0.00107590816007807,0.0007695062974156561,0.14066113150270043
HeartCleveland,,116740,static,0.7415306622524476,0.37373701474188054,0.2940154190037722,0.021380383440905367,0.018382357744742436,0.07972159573810833
HeartCleveland,,26226,static,0.7416452935295684,0.3679938119182415,0.2947728117166373,0.011957399760130789,0.02015150067801745,0.07322100020160421
Pima,feature_F4,26226,self_paced,0.8349429120896246,0.4786578246415038,0.34009113950646963,0.00107590816007807,0.0009780810306485282,0.13856668513503417
HeartCleveland,relative_entropy,670488,curriculum,0.7141717454103795,0.37325304356129013,0.2650219283137594,0.03164647993051643,0.046183395433349456,0.10823111524753071
Thoracic,,670488,static,0.867010470214331,0.4784437912427415,0.41729253615826734,0.00022795189593375974,0.002335881939658355,0.061151255084474165
HeartCleveland,relative_entropy,670488,static,0.6819713185429271,0.37325304356129013,0.24601469514451,0.03164647993051643,0.04446428245998649,0.12723834841678014
HeartCleveland,relative_entropy,670488,self_paced,0.7237080896318311,0.37325304356129013,0.2773734866020109,0.03164647993051643,0.04904886377799717,0.09587955695927924
Hypothyroid,feature_DS,670488,curriculum,0.8554992015435677,0.33675638839170574,0.31818246255691385,8.640255986253359e-05,0.0006621113891093882,0.018573925834791893
Thoracic,,116740,static,0.864073431572487,0.4774288642191728,0.428669380128363,0.00020547306228214043,0.0009701004775618499,0.048759484090809824
HeartCleveland,relative_entropy,116740,curriculum,0.704082767183924,0.37373701474188054,0.267917340771944,0.02138038344090538,0.020557445924313036,0.10581967396993652
HeartCleveland,relative_entropy,116740,static,0.6904824821322895,0.37373701474188054,0.2591197532599216,0.021380383440905367,0.023001375900753677,0.11461726148195894
Thoracic,,26226,static,0.8706964052144502,0.4786667857336502,0.41107609488174784,0.00034664431282409113,0.003467423334507846,0.06759069085190234
HeartCleveland,relative_entropy,116740,self_paced,0.7478778426365448,0.37373701474188054,0.29972282340600226,0.021380383440905367,0.019757540919172634,0.07401419133587828
HeartCleveland,relative_entropy,26226,curriculum,0.7017222959677009,0.3679938119182415,0.2492029186342006,0.011957399760130789,0.026465838083025935,0.11879089328404088
Thoracic,relative_entropy,670488,curriculum,0.8619109126232151,0.4784437912427415,0.40250098544923246,0.00022795189593375974,0.002179732810114532,0.07594280579350904
HeartCleveland,relative_entropy,26226,static,0.69971911950426,0.3679938119182415,0.254594276440795,0.011957399760130789,0.026678019932421363,0.11339953547744647
HeartCleveland,relative_entropy,26226,self_paced,0.7219158487552036,0.3679938119182415,0.29862957185618905,0.011957399760130789,0.033909991303290365,0.06936424006205244
Thoracic,relative_entropy,670488,static,0.8494888576943128,0.4784437912427415,0.41508300592043357,0.00022795189593375974,0.001648796548014867,0.06336078532230793
HeartCleveland,pca_contribution,670488,curriculum,0.7020578833142175,0.37325304356129013,0.2599103826659352,0.03164647993051643,0.046742989532141545,0.11334266089535494
Thoracic,relative_entropy,670488,self_paced,0.8574412640701162,0.4784437912427415,0.4141691939600756,0.00022795189593375974,0.002223103537797603,0.06427459728266588
HeartCleveland,pca_contribution,670488,static,0.7170968572528779,0.37325304356129013,0.27110246054294934,0.03164647993051643,0.05228611421747277,0.10215058301834079
HeartCleveland,pca_contribution,670488,self_paced,0.7534393318660051,0.37325304356129013,0.29448849052638204,0.03164647993051643,0.05315943772320857,0.07876455303490809
Thoracic,relative_entropy,116740,curriculum,0.8570998104053923,0.4774288642191728,0.404478107621773,0.00020547306228214043,0.0019057072383848448,0.0729507565973998
HeartCleveland,pca_contribution,116740,curriculum,0.7125191065940587,0.37373701474188054,0.28062275431532097,0.021380383440905367,0.020697586469758757,0.09311426042655957
HeartCleveland,pca_contribution,116740,static,0.7169808884249471,0.37373701474188054,0.28872609776578,0.021380383440905367,0.01732920562390867,0.08501091697610053
Thoracic,relative_entropy,116740,static,0.8663756974488289,0.4774288642191728,0.40308692724651696,0.00020547306228214043,0.0030926802238253124,0.07434193697265584
HeartCleveland,pca_contribution,116740,self_paced,0.7129528713765197,0.37373701474188054,0.28322745160011964,0.021380383440905367,0.01979614528870244,0.0905095631417609
HeartCleveland,pca_contribution,26226,curriculum,0.7269413424014494,0.3679938119182415,0.2979504478285004,0.011957399760130789,0.029258072189705595,0.0700433640897411
Thoracic,relative_entropy,116740,self_paced,0.8651999118214114,0.4774288642191728,0.40687331999284776,0.00020547306228214043,0.002188978446959142,0.07055554422632504
HeartCleveland,pca_contribution,26226,static,0.7147252498521603,0.3679938119182415,0.27797415681584864,0.011957399760130789,0.02621158280662949,0.09001965510239285
HeartCleveland,pca_contribution,26226,self_paced,0.713769708206573,0.3679938119182415,0.28961175870229855,0.011957399760130789,0.03169384651569715,0.07838205321594294
Thoracic,relative_entropy,26226,curriculum,0.8536007545686487,0.4786667857336502,0.4079083712143927,0.00034664431282409113,0.0017881874023003147,0.07075841451925746
HeartCleveland,feature_kDN,670488,curriculum,0.7489265126336627,0.37325304356129013,0.288901322704375,0.03164647993051643,0.060911422687505996,0.08435172085691511
Hypothyroid,feature_DS,670488,static,0.815067224442323,0.33675638839170574,0.3086737954670128,8.640255986248628e-05,0.00013949624361251975,0.02808259292469295
HeartCleveland,feature_kDN,670488,static,0.7507419481419294,0.37325304356129013,0.29582955258500987,0.03164647993051643,0.058853751364623556,0.07742349097628026
Thoracic,relative_entropy,26226,static,0.8165797790896522,0.4786667857336502,0.39467620263042336,0.00034664431282409113,0.0027860686724897983,0.08399058310322682
HeartCleveland,feature_kDN,670488,self_paced,0.694787064536892,0.37325304356129013,0.2575126195054336,0.03164647993051643,0.04633165276898326,0.11574042405585655
Thoracic,relative_entropy,26226,self_paced,0.8656666522214784,0.4786667857336502,0.4039761875588303,0.00034664431282409113,0.003457435239846926,0.07469059817481988
HeartCleveland,feature_kDN,116740,curriculum,0.7810308108188412,0.37373701474188054,0.3200117771127233,0.021380383440905367,0.010696180858641803,0.05372523762915726
HeartCleveland,feature_kDN,116740,static,0.734632279732084,0.37373701474188054,0.3116270837389115,0.021380383440905367,0.009285681989146696,0.06210993100296902
Thoracic,pca_contribution,670488,curriculum,0.8265881077608177,0.4784437912427415,0.3588222802301304,0.00022795189593375974,0.00463627256158626,0.11962151101261109
HeartCleveland,feature_kDN,116740,self_paced,0.7142647771436766,0.37373701474188054,0.2799674272897059,0.021380383440905367,0.019141031405764734,0.09376958745217462
HeartCleveland,feature_kDN,26226,curriculum,0.7132475665707259,0.3679938119182415,0.2934290913249305,0.011957399760130789,0.033715054833902816,0.07456472059331098
Thoracic,pca_contribution,670488,static,0.8428242199526452,0.4784437912427415,0.3674600434073865,0.00022795189593375974,0.0018170521039532425,0.11098374783535497
HeartCleveland,feature_kDN,26226,static,0.7120744951746464,0.3679938119182415,0.29349995063998313,0.011957399760130789,0.034157820051925095,0.07449386127825836
HeartCleveland,feature_kDN,26226,self_paced,0.709641941267389,0.3679938119182415,0.26686484346135614,0.011957399760130789,0.023326586148527884,0.10112896845688535
Thoracic,pca_contribution,670488,self_paced,0.8641420587363058,0.4784437912427415,0.39467580933764856,0.00022795189593375974,0.0003495312647022346,0.08376798190509294
HeartCleveland,feature_DS,670488,curriculum,0.7712731930257242,0.37325304356129013,0.29864438518821446,0.03164647993051643,0.05760559876469436,0.07460865837307568
Thoracic,pca_contribution,116740,curriculum,0.8540250272265779,0.4774288642191728,0.3798789520054049,0.00020547306228214043,0.00160400877842705,0.09754991221376791
HeartCleveland,feature_DS,670488,static,0.7752538022476103,0.37325304356129013,0.3079277054834068,0.03164647993051643,0.05356508126542256,0.06532533807788332
HeartCleveland,feature_DS,670488,self_paced,0.7270016907138355,0.37325304356129013,0.28041886584914716,0.03164647993051643,0.04557703133879607,0.09283417771214297
Thoracic,pca_contribution,116740,static,0.8474246423351594,0.4774288642191728,0.3703300865660812,0.00020547306228214043,0.003584464712731743,0.10709877765309161
HeartCleveland,feature_DS,116740,curriculum,0.726066668475617,0.37373701474188054,0.29782279606184975,0.021380383440905367,0.018827242295596274,0.07591421868003079
HeartCleveland,feature_DS,116740,static,0.7111625245413237,0.37373701474188054,0.27829168482386235,0.021380383440905367,0.023049933032583167,0.09544532991801818
Thoracic,pca_contribution,116740,self_paced,0.8631841676356615,0.4774288642191728,0.4041080809232774,0.00020547306228214043,0.0005713687591772324,0.07332078329589542
HeartCleveland,feature_DS,116740,self_paced,0.7089255931237285,0.37373701474188054,0.279582564455734,0.021380383440905367,0.01703855003745049,0.09415445028614655
Thoracic,pca_contribution,26226,curriculum,0.8527566586975804,0.4786667857336502,0.36434031542310824,0.00034664431282409113,0.004112877371206002,0.11432647031054194
HeartCleveland,feature_DS,26226,curriculum,0.7198968122973177,0.3679938119182415,0.29650654015278327,0.011957399760130789,0.03273280384923041,0.07148727176545822
HeartCleveland,feature_DS,26226,static,0.7333966064477728,0.3679938119182415,0.3128145438086149,0.011957399760130789,0.0327018241181308,0.05517926810962659
Hypothyroid,feature_DS,670488,self_paced,0.772636017625617,0.33675638839170574,0.31876406913379707,8.640255986253359e-05,0.0034892070915667323,0.017992319257908673
Thoracic,pca_contribution,26226,static,0.8499723073758932,0.4786667857336502,0.3644357296825884,0.00034664431282409113,0.0021580683617315978,0.11423105605106176
HeartCleveland,feature_DS,26226,self_paced,0.7088896345898319,0.3679938119182415,0.27206055916520183,0.011957399760130789,0.024375831581291616,0.09593325275303966
HeartCleveland,feature_DCP,670488,curriculum,0.7682991581647601,0.37325304356129013,0.290261303989263,0.03164647993051643,0.061452444501774194,0.08299173957202716
Thoracic,pca_contribution,26226,self_paced,0.8696855623569999,0.4786667857336502,0.3921964146540811,0.00034664431282409113,0.00198374722527667,0.08647037107956906
HeartCleveland,feature_DCP,670488,static,0.7576358898189628,0.37325304356129013,0.2804989888581506,0.031646479930516405,0.06196638712746577,0.09275405470313952
HeartCleveland,feature_DCP,670488,self_paced,0.7105117574531729,0.37325304356129013,0.27110767642028527,0.03164647993051643,0.04629276445159151,0.10214536714100486
Thoracic,feature_kDN,670488,curriculum,0.8633538628957648,0.4784437912427415,0.39957670722824196,0.00022795189593375974,0.0006393067770998766,0.07886708401449954
HeartCleveland,feature_DCP,116740,curriculum,0.7948857656972309,0.37373701474188054,0.3327225011961139,0.021380383440905367,0.014146178326998307,0.04101451354576663
HeartCleveland,feature_DCP,116740,static,0.786502527603777,0.37373701474188054,0.3307388149178777,0.021380383440905367,0.01268063364876669,0.042998199824002825
Thoracic,feature_kDN,670488,static,0.8665942458087007,0.4784437912427415,0.39420929651473974,0.00022795189593375974,0.0005402218288030299,0.08423449472800176
HeartCleveland,feature_DCP,116740,self_paced,0.7294919119318948,0.37373701474188054,0.2983654701380159,0.021380383440905367,0.019340305356660547,0.07537154460386464
Thoracic,feature_kDN,670488,self_paced,0.8847413407708813,0.4784437912427415,0.38982477881851446,0.00022795189593375974,0.003483161145834302,0.08861901242422704
HeartCleveland,feature_DCP,26226,curriculum,0.7006809062696646,0.3679938119182415,0.28073204858523787,0.011957399760130789,0.030786155182502682,0.08726176333300362
HeartCleveland,feature_DCP,26226,static,0.7032301120919938,0.3679938119182415,0.2869154919199505,0.011957399760130789,0.029723243987099905,0.08107831999829096
Thoracic,feature_kDN,116740,curriculum,0.8721472973288271,0.4774288642191728,0.39519605004341235,0.00020547306228214043,0.0007750855502682265,0.08223281417576045
HeartCleveland,feature_DCP,26226,self_paced,0.7197237948697367,0.3679938119182415,0.27545084164920297,0.011957399760130789,0.027566058641380443,0.09254297026903852
HeartCleveland,feature_TD_P,670488,curriculum,0.7461031478322133,0.37325304356129013,0.301872702702319,0.03164647993051643,0.05406615519588765,0.07138034085897116
Thoracic,feature_kDN,116740,static,0.8712111617147797,0.4774288642191728,0.39196104173860036,0.00020547306228214043,0.0012958139097301632,0.08546782248057244
HeartCleveland,feature_TD_P,670488,static,0.7431365205254026,0.37325304356129013,0.2935993797502038,0.03164647993051643,0.04965164493233421,0.07965366381108635
HeartCleveland,feature_TD_P,670488,self_paced,0.7089162779937691,0.37325304356129013,0.26970046662236963,0.03164647993051643,0.04843620699863851,0.1035525769389205
Thoracic,feature_kDN,116740,self_paced,0.8644691641919319,0.4774288642191728,0.38858049919245957,0.00020547306228214043,0.0028398550158576273,0.08884836502671323
HeartCleveland,feature_TD_P,116740,curriculum,0.7216032713685596,0.37373701474188054,0.284163839047562,0.021380383440905367,0.028618266384120128,0.08957317569431855
